n,k,alpha,r,trials,detection_rate,trim_recovery_rate,contamination_cost,hill_mse,hill_benefit,hill_benefit_se,oracle_trimmed_hill_mse,oracle_trimmed_hill_benefit,oracle_trimmed_hill_benefit_se,adaptive_trimmed_hill_mse,adaptive_trimmed_hill_benefit,adaptive_trimmed_hill_benefit_se,harmonic_moment_beta_0.5_mse,harmonic_moment_beta_0.5_benefit,harmonic_moment_beta_0.5_benefit_se,harmonic_moment_beta_1_mse,harmonic_moment_beta_1_benefit,harmonic_moment_beta_1_benefit_se,harmonic_moment_beta_2_mse,harmonic_moment_beta_2_benefit,harmonic_moment_beta_2_benefit_se,study,level_regime,signal,signal_over_D,signal_over_I,signal_over_R,profile,tau
50000,223,0.008542072972012553,5,5000,1.0,0.9978,0.0006089101926018026,0.0016919825775906204,0.0,0.0,0.0011090970981740764,0.0005828854794165438,2.267790151932639e-05,0.0011086546621407282,0.0005833279154498923,2.2736187777676496e-05,0.0012373079923905885,0.0004546745852000319,1.5390693801059108e-05,0.0012647541215499369,0.00042722845604068366,2.1680750958864323e-05,0.0015181528170293518,0.00017382976056126855,2.850557961744655e-05,second_order,,5.299002492646416,1.5,4.686136476262645,0.7096949059272344,,2.0
50000,223,0.008542072972012553,1,5000,0.0064,0.001,0.0,0.0017517961548121081,0.0,0.0,0.0017601866596699501,-8.390504857841967e-06,2.7813417177300822e-06,0.0017483942503698745,3.401904442233715e-06,1.5072783893332262e-06,0.0019355783671849017,-0.0001837822123727938,1.00135752400288e-05,0.0021503439719763678,-0.0003985478171642594,1.815491144738365e-05,0.002598341738984592,-0.0008465455841724834,3.2344836753391694e-05,second_order,,0.0,0.0,0.0,0.0,,1.0
50000,223,0.008542072972012553,1,5000,0.0286,0.021,0.00044297915436302554,0.0022175437804807696,0.0,0.0,0.001788928333326998,0.0004286154471537717,7.977178039374474e-06,0.002202725979524567,1.4817800956202793e-05,2.9215293242348958e-06,0.002076029775978948,0.00014151400450182207,1.1090208139619745e-05,0.002230078985697055,-1.2535205216285521e-05,1.8698770009189656e-05,0.0026783263348683886,-0.0004607825543876188,3.322976898581807e-05,second_order,,1.766334164215472,0.5,3.524738647660319,0.23656496864241144,,1.0
50000,223,0.008542072972012553,1,5000,1.0,0.9964,0.001671886306214497,0.0033868715170547858,0.0,0.0,0.0017273366469694657,0.0016595348700853198,2.2959915497315762e-05,0.0017263931865873871,0.0016604783304673984,2.299755785525118e-05,0.0020741878455268928,0.0013126836715278926,2.0388309269291168e-05,0.0021699879320563,0.0012168835849984856,2.489032679067788e-05,0.0025954517131493633,0.0007914198039054225,3.468066195695893e-05,second_order,,5.299002492646416,1.5,10.574215942980956,0.7096949059272344,,1.0
50000,223,0.008542072972012553,5,5000,0.0058,0.0004,0.0,0.0018052770066264486,0.0,0.0,0.0018468012014924344,-4.152419486598608e-05,6.330746519524684e-06,0.001802792859244696,2.4841473817525933e-06,1.2234134175410297e-06,0.00198086807884939,-0.00017559107222294147,1.0476172620125562e-05,0.0021919866772007884,-0.0003867096705743402,1.892349590551951e-05,0.00263977727767403,-0.0008345002710475818,3.356203534099291e-05,second_order,,0.0,0.0,0.0,0.0,,1.0
50000,223,0.008542072972012553,5,5000,0.0312,0.0248,0.0004493564853151403,0.0022679648597244205,0.0,0.0,0.0018733244448671102,0.00039464041485731026,9.643253143649562e-06,0.0022463035723718017,2.1661287352618884e-05,3.515127936420795e-06,0.00222160680818554,4.635805153888084e-05,1.1215820500321774e-05,0.0023444743906299217,-7.650953090550118e-05,1.930522327516765e-05,0.0027508773154784573,-0.0004829124557540366,3.353413384136254e-05,second_order,,1.766334164215472,0.5,1.5620454920875484,0.23656496864241144,,1.0
50000,223,0.008542072972012553,5,5000,1.0,0.9962,0.0016599317197351447,0.003396242766256522,0.0,0.0,0.0017840098313367746,0.0016122329349197474,2.3681183461578092e-05,0.0017833452613956328,0.0016128975048608893,2.3742501983642236e-05,0.002440864746538102,0.0009553780197184199,1.7280773961626122e-05,0.0023149680739052774,0.0010812746923512442,2.4637979926882844e-05,0.0025931474268371863,0.0008030953394193354,3.510607578478961e-05,second_order,,5.299002492646416,1.5,4.686136476262645,0.7096949059272344,,1.0
50000,223,0.008542072972012553,1,5000,0.003,0.0,0.0,0.019139877725832824,0.0,0.0,0.01927830424548941,-0.00013842651965658627,9.233597958014312e-06,0.01912806717661584,1.1810549216985808e-05,3.2743779901041816e-06,0.021725324936129192,-0.002585447210296369,4.5301393845425604e-05,0.02377124541741134,-0.004631367691578518,8.333223550051393e-05,0.02688125860224351,-0.0077413808764106844,0.00014756098511303997,second_order,,0.0,0.0,0.0,0.0,,0.5
50000,223,0.008542072972012553,1,5000,0.0096,0.0062,0.002164137723752429,0.021409872123306285,0.0,0.0,0.019378150186265448,0.0020317219370408397,1.259693215613151e-05,0.02135521669273908,5.465543056720421e-05,8.840427229000975e-06,0.022298844544022343,-0.0008889724207160583,4.477749036206555e-05,0.023975015507086986,-0.0025651433837806993,8.137056123186044e-05,0.02701212987319211,-0.005602257749885825,0.00014591040679186223,second_order,,1.766334164215472,0.5,3.524738647660319,0.23656496864241144,,0.5
50000,223,0.008542072972012553,1,5000,0.999,0.9958,0.006812139165072778,0.025708292173505544,0.0,0.0,0.019015751171957494,0.006692541001548048,2.7976805092683517e-05,0.019011102004304017,0.0066971901692015265,2.8406181330821684e-05,0.02218029283667655,0.0035279993368289935,4.322220116938372e-05,0.023544452445648307,0.002163839727857238,7.513969573641039e-05,0.026426883095947686,-0.0007185909224421455,0.00013565904195855148,second_order,,5.299002492646416,1.5,10.574215942980956,0.7096949059272344,,0.5
50000,223,0.008542072972012553,5,5000,0.0038,0.0008,0.0,0.01905601110038422,0.0,0.0,0.019672746527289415,-0.000616735426905195,2.201344358239642e-05,0.019042442169599987,1.3568930784231423e-05,3.5568122924665022e-06,0.021613924762235667,-0.0025579136618514462,4.5262749846140226e-05,0.023642221049724587,-0.004586209949340367,8.334896850377494e-05,0.02672385689974351,-0.007667845799359294,0.00014713020210610665,second_order,,0.0,0.0,0.0,0.0,,0.5
50000,223,0.008542072972012553,5,5000,0.0084,0.0056,0.002169261744688602,0.02152872663207777,0.0,0.0,0.019985795478884193,0.0015429311531935767,2.2783200147399995e-05,0.021485878778031053,4.284785404671901e-05,7.1646788388807295e-06,0.022882992271232305,-0.0013542656391545347,4.65817036589155e-05,0.024380112246042775,-0.002851385613965006,8.430906753629895e-05,0.02719727548523248,-0.0056685488531547056,0.00014920074776903928,second_order,,1.766334164215472,0.5,1.5620454920875484,0.23656496864241144,,0.5
50000,223,0.008542072972012553,5,5000,0.9996,0.9968,0.006823475469001798,0.02575381419474778,0.0,0.0,0.01952189048751115,0.006231923707236628,3.191577030306457e-05,0.019510786973029666,0.00624302722171811,3.217816854688538e-05,0.023757891389869213,0.001995922804878566,4.7037560857974e-05,0.02413597805693998,0.0016178361378078002,7.953178878778049e-05,0.026393621566296856,-0.0006398073715490741,0.00013885762128811814,second_order,,5.299002492646416,1.5,4.686136476262645,0.7096949059272344,,0.5
